OBJECTID,GLOBAL_ID,AIRPORT_ID,DESIGNATOR,LENGTH,WIDTH,DIM_UOM,COMP_CODE,LIGHTACTV,LIGHTINTNS,AK_LOW,AK_HIGH,US_LOW,US_HIGH,US_AREA,PACIFIC,Shape__Area,Shape__Length
21110,9771A953-A7B5-42E6-81DA-47719AB886A4,6A461469-7278-4E21-B34B-7B2B9C148453,09W/27W,2000,100,FT,WATER,,,0,0,0,0,0,0,1.74054093804443e-06,0.0132034549865823
21111,5C7F723A-7AD5-412F-84A4-CC5245F26E8F,6BB92FB6-093E-4E3B-88FE-C858B84028C5,13W/31W,1800,100,FT,WATER,,,0,0,0,0,0,0,1.53810265146603e-06,0.0113146307852308
21112,9C467FCD-150B-4B8F-B682-9AB92CD77205,275E89C0-CB2D-4412-989E-FD517BF51CF2,09W/27W,6600,3300,FT,WATER,,,0,0,0,0,0,0,0.000180904045237185,0.0580042909438573
21113,C96B8AEC-AEAA-411C-B768-25E9B753CAF4,9D04238A-EC23-45AE-864F-0FC4BB8CE643,12W/30W,4000,200,FT,WATER,,,0,0,0,0,0,0,6.86853422848799e-06,0.0254051410191364
21114,01442F04-1973-4FD4-823F-D8FB1A1EF321,4F26A6FF-1431-4076-8645-7574FB5D75EB,14W/32W,2500,200,FT,WATER,,,0,0,0,0,0,0,4.26672818321094e-06,0.0156904633085643
21115,A6D1C7DB-942F-4496-BEB8-A16E622F0B79,EA11F530-956B-4A16-8882-4F5DD9C1B490,18W/36W,2400,100,FT,WATER,,,0,0,0,0,0,0,2.07459379453212e-06,0.0138301570206405
21116,7A298C83-C6E3-4065-9AAF-24E764818DBC,324B2EF5-830A-42A7-B8DA-D58278645523,06W/24W,2500,110,FT,WATER,,,0,0,0,0,0,0,2.3916090867715e-06,0.0158642521036924
21117,87E2B44F-4952-4782-9284-D8722282C700,7638F013-EA81-416A-9EAD-5012A33DFF48,08W/26W,3000,1000,FT,WATER,,,0,0,0,0,0,0,2.56813925716415e-05,0.0241113271838153
21118,8992E83B-3471-44FE-A070-323D91DC0884,17A742EC-0736-4515-AA96-3DA51F31396A,18W/36W,2000,500,FT,WATER,,,0,0,0,0,0,0,8.55685107126192e-06,0.0141155683842229
21119,10054050-10F6-4B98-BC2F-FECD5DC9D9B4,A95B1884-E1FE-468A-BEB1-08767D6FC14E,16W/34W,2993,100,FT,WATER,,,0,0,0,0,0,0,2.56329440162517e-06,0.0173469113500162
21120,A6AE9C97-EA66-4E31-AEDE-454EF204F8AE,F7FF8EEF-B638-4397-97ED-8A7C2BCEF175,17W/35W,5000,1000,FT,WATER,,,0,0,0,0,0,0,4.28221865149681e-05,0.0339161807351057
21121,94921E2C-75D9-41B3-A76B-0B08A8936E21,064DCE46-2091-43BC-819B-B8C5C65AFEA6,16W/34W,2000,75,FT,WATER,,,0,0,0,0,0,0,1.28311853586638e-06,0.01163964660259
21122,1C8D43FC-7F60-446E-BE92-1862F5FDED60,838F02B9-AC92-42BC-8BCD-09AA49A3C4A9,09W/27W,4073,500,FT,WATER,,,0,0,0,0,0,0,1.74168667399499e-05,0.0280814240049392
21123,AA22A215-ABD8-45B1-9407-81AF048B51BB,838F02B9-AC92-42BC-8BCD-09AA49A3C4A9,18W/36W,5313,500,FT,WATER,,,0,0,0,0,0,0,2.27193327191344e-05,0.0323339960006892
21124,6A1828B9-F7A4-4991-8B67-C9A9A0D70FE9,9DFF400E-D63A-47F9-91A7-8577CE87E457,13W/31W,5000,500,FT,WATER,,,0,0,0,0,0,0,2.14294316265295e-05,0.0326154404552753
21125,442B7C82-5B9B-4F1C-9737-609115A58352,0B67AEC4-6DF4-4E70-A560-F9F9B0F01C33,13W/31W,1800,100,FT,WATER,,,0,0,0,0,0,0,1.54430085785862e-06,0.0113458314701551
21126,E0EB247E-F48F-41EA-B783-9BB7B1B2D6C9,A8B378A3-7FDC-4575-84AA-0A81E45792E5,18W/36W,2000,200,FT,WATER,,,0,0,0,0,0,0,3.41304371431761e-06,0.0122424180000745
21127,6FA65A1B-D8FD-440F-A051-3986FF48D940,1FB9ECA7-7DB4-433B-8CB9-C8F6AE307D53,07W/25W,4000,100,FT,WATER,,,0,0,0,0,0,0,3.48077196576924e-06,0.0255134821514825
21128,2D4262F8-A7D9-4CDB-812D-B8DF556EA6DE,369EE9EA-1875-4F5E-B619-7DA909C4765D,13W/31W,2000,100,FT,WATER,,,0,0,0,0,0,0,1.73951980286802e-06,0.0125825801414463
21129,619934F4-A61D-4AE9-B08F-A35510327CA1,BE17E9C8-81BE-436F-91FE-3E0AE5B824FE,16W/34W,5350,300,FT,WATER,,,0,0,0,0,0,0,1.37107708724216e-05,0.0319707689010149
21130,147E5EBF-141C-4C26-9C75-AC51EDB14EB1,F33179EC-D96F-4417-9AFB-F1DEB61D2106,H2,50,50,FT,ROOF,,,0,0,0,0,0,0,2.18142304220237e-08,0.000592305999930431
21131,7B9ADD30-2F8F-4AC1-BAA8-CE37A9A39529,5AC94A55-BD43-4CC5-A46A-69BD541B3673,09W/27W,3000,200,FT,WATER,,,0,0,0,0,0,0,5.15170768267126e-06,0.0198328740010779
21132,888AF3FF-D61A-40DD-AAD2-12414E73860F,54683CB1-50BF-4FDD-B2DE-878F70DA319F,11W/29W,3320,60,FT,WATER,,,0,0,0,0,0,0,1.70674002220039e-06,0.0207529733430025
21133,70EF13BE-115D-4FC9-A625-4CEEEABA06D8,6818A9F9-E5FE-49EA-AD78-76D68B81E413,01W/19W,3600,2200,FT,WATER,,,0,0,0,0,0,0,6.88753150370758e-05,0.0338693228138083
21134,13F9769F-C701-43EA-B8F9-97B5851C409E,4CC47F5C-254D-4A61-885C-546EFFB1AF2C,09W/27W,5000,2000,FT,WATER,,,0,0,0,0,0,0,8.57927270772052e-05,0.0421911888587323
21135,35D1D201-B3BF-4C42-86C5-6783C32B5F56,A1522438-2B1B-4E90-85FC-C4F897AE4DF3,H1,40,40,FT,CONC,0,OTHER,0,0,0,0,0,0,1.41967575473245e-08,0.000478135999969709
21136,2E869A78-8DDC-4384-94B6-8E871E18D3AA,77AB88A7-8E0E-4CC3-85C5-A5716E9493EC,10W/28W,6000,500,FT,WATER,,,0,0,0,0,0,0,2.68445689926011e-05,0.0416650482366928
21137,41838CFE-55A8-4C7A-93C2-DC6E3991EE62,2C4CD8F1-0BFF-4280-BAC9-0DADE8FEA153,15W/33W,10000,2000,FT,WATER,,,0,0,0,0,0,0,0.000226272498366598,0.0724119313439318
21138,F0848933-704F-477E-88A6-EDCC0FD37372,03D06A8E-DF09-49AF-9B16-ACF9CA40DCDE,11W/29W,15000,2000,FT,WATER,,,0,0,0,0,0,0,0.000333800236603565,0.121161232559043
21139,AC599AF3-1010-4FF7-AD7A-C817A30866E7,03D06A8E-DF09-49AF-9B16-ACF9CA40DCDE,15W/33W,15000,2000,FT,WATER,,,0,0,0,0,0,0,0.000333800362568581,0.100081215633196
21140,8B36484A-5168-44AD-8F28-BEC03B1F9D7A,8FE6820E-12FB-4D40-BCFB-2283EE5D216D,13W/31W,15000,500,FT,WATER,,,0,0,0,0,0,0,8.47533087835473e-05,0.0981412606762557
21141,62D36246-C911-4BAD-9325-C4F2A61F4BE5,E0D89F56-9ADC-4FA6-A1AD-F8E74AC10234,09W/27W,7250,2500,FT,WATER,,,0,0,0,0,0,0,0.000183653815156504,0.0672611315380005
21142,14B6AC01-E3F5-47DF-9CFB-02AE06F1E539,C703E4E8-67C7-4730-AEAA-3E97629AAE89,18W/36W,3000,300,FT,WATER,,,0,0,0,0,0,0,9.08691913537041e-06,0.0186742358907645
21143,B4011102-7EC6-40B8-A1EE-3C4B83281FE1,3A5932A8-EBCD-4C2E-9D68-B30F69E28CBA,18W/36W,16000,2000,FT,WATER,,,0,0,0,0,0,0,0.000311536387243905,0.10206058914482
21144,3057223E-0162-4752-900A-0CFAAD6FD30F,350C2D8E-BDD7-4BAF-A8A1-FBBB6AC7BB9B,09W/27W,5000,1000,FT,WATER,,,0,0,0,0,0,0,4.76119535051112e-05,0.0401686880379866
21145,919DE470-2378-4F11-BCCE-05CF61E2DB48,A2EDB8C0-AAD8-4FE1-AC81-35FFCA8CB468,17W/35W,3000,200,FT,WATER,,,0,0,0,0,0,0,6.13984161645931e-06,0.0191773230074816
21146,90D95DE2-F3FF-4F89-B2A9-F387D03725B3,A5F05844-DB9A-40D2-8B23-F32F0E7CC199,02W/20W,3500,75,FT,WATER,,,0,0,0,0,0,0,2.64271193373133e-06,0.0197959973792793
21147,70F23227-3713-4B1F-9B9D-F9571E5E0DAF,21C5A2C5-3EC6-4AE8-B59C-D5B8498BAFC0,14W/32W,2500,60,FT,WATER,,,0,0,0,0,0,0,1.52265238284599e-06,0.0162694853080374
21148,4682D2E2-4FFB-4DFA-8DE5-6139A43A495A,D7921CD2-E43F-415B-BB1D-9D4BB3E5A6EA,04W/22W,5000,1000,FT,WATER,,,0,0,0,0,0,0,5.02690606936085e-05,0.0362203551346127
21149,4827600E-0259-4C2B-AD74-91668EDE1A27,D7921CD2-E43F-415B-BB1D-9D4BB3E5A6EA,09W/27W,6000,1000,FT,WATER,,,0,0,0,0,0,0,6.03228847921855e-05,0.048872960557268
21150,FFC5F893-BB5C-42C7-813C-05069BDAC4ED,D7921CD2-E43F-415B-BB1D-9D4BB3E5A6EA,12W/30W,6000,1000,FT,WATER,,,0,0,0,0,0,0,6.03228645559284e-05,0.0490073385418627
21151,9F482673-82E6-434E-9E70-D3E84E1FDEB2,B9DED895-2060-463E-AD76-044FD671EF4E,18W/36W,400,200,FT,WATER,,,0,0,0,0,0,0,8.09143102742382e-07,0.00370578325896773
21152,D846925D-6CA2-4D6B-8A97-2ECF87D87DA8,ABDE295A-9ACB-49D1-89D2-47217042E490,03W/21W,2500,100,FT,WATER,,,0,0,0,0,0,0,2.50164293902344e-06,0.0147878753237212
21153,F390177F-3268-4586-A00E-5BE3F4941189,ABDE295A-9ACB-49D1-89D2-47217042E490,09W/27W,2500,100,FT,WATER,,,0,0,0,0,0,0,2.50164725912327e-06,0.0185269457705896
21154,47F0342A-A764-4C17-9202-5763A3DCC3EC,C7619CD8-D781-4E03-99C7-CD5B88365DDB,10W/28W,3200,300,FT,WATER,,,0,0,0,0,0,0,9.69306438491913e-06,0.0251450844112662
21155,789B7174-5AA3-47FF-9075-2F13849B1F3B,C7619CD8-D781-4E03-99C7-CD5B88365DDB,17W/35W,4600,500,FT,WATER,,,0,0,0,0,0,0,2.32229679113516e-05,0.0306315378677345
21156,0B36B1E0-8EEA-4473-B662-57AAC2B02A8D,802894D1-39D1-4037-9C03-D32E17E7C697,07W/25W,3600,200,FT,WATER,,,0,0,0,0,0,0,7.23175139683008e-06,0.0255140155289908
21157,9E31737F-1017-496F-9F8B-4E0499331672,802894D1-39D1-4037-9C03-D32E17E7C697,17W/35W,1500,200,FT,WATER,,,0,0,0,0,0,0,3.01323484563909e-06,0.0102284642880586
21158,141F999E-682A-4524-83A3-FBCC8331A257,AC9C13AB-2BF1-4FB7-BAC2-EB6F077DD3A7,02W/20W,3500,200,FT,WATER,,,0,0,0,0,0,0,7.02854663359176e-06,0.0207083772626684
21159,2E7850BC-9570-4BAD-A5DD-71E440C99F6F,AC9C13AB-2BF1-4FB7-BAC2-EB6F077DD3A7,16W/34W,3500,200,FT,WATER,,,0,0,0,0,0,0,7.02854231349193e-06,0.0229852995458649
21160,680A32AF-D340-4D1B-BE8C-9BFE0046A487,4203F5EE-2B39-47BA-A9BB-672EB80380F8,02W/20W,3000,150,FT,WATER,,,0,0,0,0,0,0,4.54001406069438e-06,0.0176156601733732
21161,EA188222-7440-4D58-ACC1-B20FC5A0EEFA,58CB4D89-FC61-4819-90F0-65ECC3CBE755,09W/27W,2800,400,FT,WATER,,,0,0,0,0,0,0,1.12925090434146e-05,0.0224873454155699
21162,F4F54199-D03F-43A6-A26F-10B39F4A2843,86B4453D-5852-4516-8B30-DFDB18475AC4,03W/21W,4000,600,FT,WATER,,,0,0,0,0,0,0,2.42322457779665e-05,0.0269488116227255
21163,378B9CFA-D06F-4F03-8E57-5A5D0748192D,E8B7C80B-3D97-4AB5-B083-1DB4EE1244F2,12W/30W,3000,30,FT,WATER,,,0,0,0,0,0,0,9.14516704142443e-07,0.0211099355860267
21164,BF4238C9-25E3-44EC-827E-009945B8494F,E1D96492-F4B7-4855-976B-187D6A76D533,01W/19W,4000,800,FT,WATER,,,0,0,0,0,0,0,3.24375171203428e-05,0.0279202325347709
21165,9772457D-CB10-42C0-9616-26416822A6EA,B4A89472-2941-42FB-97C5-EC6BCDAF7C3D,16W/34W,3500,100,FT,WATER,,,0,0,0,0,0,0,3.38111090059101e-06,0.0214580695332932
21166,B1FEFB59-245B-4F14-8015-D1E7D5135FE4,A8BF88BE-068E-4933-902F-D546D1907A58,16W/34W,5000,150,FT,WATER,,,0,0,0,0,0,0,7.23674133951135e-06,0.0305675043811471
21167,428807CF-EEBD-4F1C-8D18-F79862BD474C,46E29996-55C7-425F-B91C-0BBC029480D7,09W/27W,26000,3000,FT,WATER,,,0,0,0,0,0,0,0.000846283009650506,0.217376237174181
21168,EE954DD3-20AE-4CEE-A753-A4FDEEA5214D,28E4A7B4-C025-4A97-92FC-D9B050EA0AC6,02W/20W,15000,4000,FT,WATER,,,0,0,0,0,0,0,0.000635132739716937,0.113167881606418
21169,94FA1442-FC7C-4599-8B48-794A58F7CBD0,9AE7B212-A869-4323-B5B3-56CCBFA5D82D,10W/28W,2600,500,FT,WATER,,,0,0,0,0,0,0,1.41819425607537e-05,0.0233345242825804
21170,D6D4F1FC-0430-4F2D-A1E0-75035F28510B,B863F123-8886-404D-8471-3ED6C88E7669,09W/27W,3600,300,FT,WATER,,,0,0,0,0,0,0,1.14870069864992e-05,0.0289031716971969
21171,2E4BF498-BB16-46BD-B493-87A6DCA87C27,2068A8D2-60EE-4331-AECF-AE1098423817,01W/19W,10000,1000,FT,WATER,,,0,0,0,0,0,0,0.000104171789871543,0.062803849099736
21172,30DD485B-7B05-41A7-A525-D09EBE003FD6,047C6E90-753C-4864-AB67-202571CD0FA1,02W/20W,3800,200,FT,WATER,,,0,0,0,0,0,0,7.96659151092172e-06,0.0289050769030822
21173,0771F5E9-C652-428C-BA88-5FC7D05378C7,8C71B23F-8E42-4EFD-889F-0DDA6208E8C5,09W/27W,5000,200,FT,WATER,,,0,0,0,0,0,0,1.05844360405172e-05,0.0387176668999712
21174,6DFB09B1-7D16-4984-856D-19061AA13966,8C71B23F-8E42-4EFD-889F-0DDA6208E8C5,17W/35W,10000,200,FT,WATER,,,0,0,0,0,0,0,2.11688693525502e-05,0.062294569792307
21175,E0311CBD-BAA2-4993-9DBA-5FA82EC96FA2,DACCBFEA-F08B-4316-BAE8-DC50D2A0C686,01W/19W,3500,1000,FT,WATER,,,0,0,0,0,0,0,3.64461366189062e-05,0.0268974447931512
21176,446152C4-1DE2-4753-965F-B1005C26497F,81D3893D-B34F-44DB-BA48-5A7792260EBA,14W/32W,6000,1200,FT,WATER,,,0,0,1,0,0,0,7.69743191995076e-05,0.050801337263727
21177,2890A725-5F3E-4C8A-B5CF-3AA59625CEEE,81D3893D-B34F-44DB-BA48-5A7792260EBA,18W/36W,5000,1000,FT,WATER,,,0,0,1,0,0,0,5.34409002739267e-05,0.0363304392447531
21178,9398B4BB-3513-465F-9E31-28DB7A1939E7,397CF314-CAAA-447F-9EB0-FA51DBCBB49D,01W/19W,4000,4000,FT,WATER,,,0,0,0,0,0,0,0.00017152099235318,0.0532752767854245
21179,D37FBB38-8B0A-4C47-9D24-F6DAE93EB4CC,397CF314-CAAA-447F-9EB0-FA51DBCBB49D,09W/27W,5500,200,FT,WATER,,,0,0,0,0,0,0,1.17920662887627e-05,0.0430935113011896
21180,9F26761A-A489-484D-97D9-C96456141712,0AEB07F6-8058-46B7-8114-3C8B028D865C,11W/29W,3900,100,FT,WATER,,,0,0,0,0,0,0,4.04556021749158e-06,0.0292420721857183
21181,4F9C7E38-70BA-4F67-AA37-F0FE664F7697,61F4045D-0E14-4147-8264-3730D52F8444,16W/34W,15000,3960,FT,WATER,,,0,0,0,0,0,0,0.000619246302676402,0.126170557397205
21182,C8F0E18F-3311-4F41-B114-3CB99B270067,9E5DD98E-C57F-402F-85A5-9C02FD1169D1,18W/36W,4000,300,FT,WATER,,,0,0,0,0,0,0,1.26006709706417e-05,0.0251581391324939
21183,4BC71D51-7181-4A1C-8AB7-21F3ED1FE139,16CB6B14-E5E0-48A8-A1F7-5460EEE347FD,02W/20W,6000,200,FT,WATER,,,0,0,0,0,0,0,1.29728507545224e-05,0.0360752495440337
21184,08DE9942-4A06-4DD4-A6F9-6D04D82AFF89,6C638524-1E36-4493-AAEA-C7410F190449,02W/20W,5000,500,FT,WATER,,,0,0,0,0,0,0,2.73575806204462e-05,0.0314094640045902
21185,1DF6D141-F6C5-4896-8E8E-CF3D97E501BC,6C638524-1E36-4493-AAEA-C7410F190449,15W/33W,5000,500,FT,WATER,,,0,0,0,0,0,0,2.73575838036777e-05,0.038605438454755
21186,AD736585-193D-4FB0-8E9E-B3B2F8E4686C,8E43FFF9-4899-4092-9CF9-BE7F55DB8D3F,01W/19W,6000,300,FT,WATER,,,0,0,0,0,0,0,1.96762009636586e-05,0.0353349011102656
21187,6F8C8B4E-594C-4E50-9AEB-450083E9240F,70CA0EE7-F979-45E4-9210-90A583625A62,06W/24W,7000,1000,FT,WATER,,,0,0,1,0,0,0,7.28250333850156e-05,0.0553480034071904
21188,E93B8A0A-A86F-40CC-BA08-D96457F7518C,7827F472-75E0-4C63-ABA6-E1B4D4A528D0,01W/19W,8200,1000,FT,WATER,,,0,0,0,0,0,0,8.53827125411044e-05,0.0528576258283454
21189,B192F94C-4C88-402F-9AB2-C9D56F18C007,7827F472-75E0-4C63-ABA6-E1B4D4A528D0,13W/31W,7000,3000,FT,WATER,,,0,0,0,0,0,0,0.000218662993120233,0.0687368617671623
21190,302F722D-5627-4326-B30A-21B02D1465D7,201A68C8-A2E9-4011-A528-88DF5EFD1D75,07W/25W,15800,2640,FT,WATER,,,0,0,0,0,0,0,0.000459961871911219,0.129202205268697
21191,C1A6E439-3CEA-4341-B388-5AF83671DAA5,201A68C8-A2E9-4011-A528-88DF5EFD1D75,15W/33W,25000,4000,FT,WATER,,,0,0,0,0,0,0,0.00110270854383998,0.204984501733706
21192,C7D4D506-1CEF-4051-A0AD-D68D9A8B3F80,1A921649-7A07-4465-B4F1-C1C0B4648158,14W/32W,7000,500,FT,WATER,,,0,0,0,0,0,0,3.63277674750861e-05,0.0521908559429991
21193,F4DC3B1A-13F5-4923-B94E-D39A6F941E44,E9C5B328-1039-4E87-BEFA-00A839B73083,14W/32W,8000,400,FT,WATER,,,0,0,0,0,0,0,3.31464411829074e-05,0.0584913474890405
21194,912E2C65-81CB-4035-970B-BF69C1A45B05,46252D94-A5BA-45AC-A40E-2D560C150DFB,10W/28W,7500,500,FT,WATER,,,0,0,0,0,0,0,4.05119387778541e-05,0.061799037932643
21195,0CAFB453-A10B-4F01-8C57-A72E54476E05,3109AA0F-AD87-4458-8A11-3455BB9EA922,09W/27W,4000,300,FT,WATER,,,0,0,0,0,0,0,1.23380993954925e-05,0.0315962990183316
21196,5E340D9C-13EC-490D-B631-1D3BC8F383A1,EB805D99-C1FF-451E-9C9D-EA69CBF9F07C,05W/23W,5000,300,FT,WATER,,,0,0,0,0,0,0,1.57289271101035e-05,0.0354362462045633
21197,C955723A-0BF8-4153-AB54-7E095A4776A4,7E92CC15-534E-4775-BC59-862C796F2AAE,09W/27W,2000,100,FT,WATER,,,0,0,0,0,0,0,2.03865056391805e-06,0.0153741469738519
21198,99B947C8-0CA0-4E53-8C69-470BA32AF585,66337516-F5F4-48A4-87F6-6E3F3CFB3BB2,04W/22W,3000,150,FT,WATER,,,0,0,0,0,0,0,4.84717565996107e-06,0.0203983394581025
21199,55D6A431-607F-43FA-A9A8-F279AC460CDD,66337516-F5F4-48A4-87F6-6E3F3CFB3BB2,11W/29W,5000,150,FT,WATER,,,0,0,0,0,0,0,8.07861874818627e-06,0.0392683464022533
21200,7C81B3AD-23E3-4EF4-AE9E-FA8D580ACE8B,66337516-F5F4-48A4-87F6-6E3F3CFB3BB2,14W/32W,5000,200,FT,WATER,,,0,0,0,0,0,0,1.07714915884571e-05,0.0348354658517761
21201,2A1BCA01-3E01-4A64-9F61-864552A59501,E7D2F848-6E8C-48CE-BCBB-C2BB6F2CECC1,15W/33W,6000,1000,FT,WATER,,,0,0,0,0,0,0,6.66655273562355e-05,0.0439166546866353
21202,208CBC73-04F8-43E8-854D-748054F5C0DA,AA74CBDE-9FF0-4832-A91A-BF209734A1CC,14W/32W,2000,250,FT,WATER,,,0,0,0,0,0,0,5.28620921613765e-06,0.0147141066219572
21203,200BF781-595F-4F21-943B-CE3B3E8F6442,1620DC88-31F1-4C5B-A85C-813246DD51E8,18W/36W,11088,6000,FT,WATER,,,0,0,0,0,0,0,0.000740197020604683,0.109523833682199
21204,9682CF84-A0FB-46DC-AC9A-B02093874B1A,7F8CD475-B910-4D7D-BA47-EAFDB8CC3E82,13W/31W,5283,1000,FT,WATER,,,0,0,0,0,0,0,5.73848756175721e-05,0.0437802003412293
21205,2A7961B4-74A7-4E1C-B431-906C6D0C6B93,043B629A-AC9A-4070-9999-30C3E0B29E7D,12W/30W,2758,250,FT,WATER,,,0,0,0,0,0,0,7.63176649343222e-06,0.022273839867569
21206,83826D8D-E155-4550-8BAF-7D306942BABC,9662F4FE-1650-4657-8B04-C183F14D4910,10W/28W,6000,500,FT,WATER,,,0,0,0,0,0,0,3.32158215314848e-05,0.0507051025649927
21207,F885A39A-AD17-4B55-9BE8-C49A2A7C4BBB,9662F4FE-1650-4657-8B04-C183F14D4910,16W/34W,12000,500,FT,WATER,,,0,0,0,0,0,0,6.64316567053902e-05,0.0733084651660198
21208,22595B8F-3FE4-4B68-8288-A29AD95C48AC,4D1B9185-FEF4-4F81-8690-5952F0C84A3E,05W/23W,5000,1000,FT,WATER,,,0,0,0,0,0,0,5.66421927032934e-05,0.0433561422854982
21209,841221CA-AC9A-40C5-A171-FEF6C15E5125,4D1B9185-FEF4-4F81-8690-5952F0C84A3E,08W/26W,5000,1000,FT,WATER,,,0,0,0,0,0,0,5.66421881558199e-05,0.0466545298465171
21210,F59AE881-27D2-432B-AFB1-304232B7FFAB,E7CDAA27-EF07-4C70-ACA9-9FEA61A61D93,06W/24W,5000,100,FT,WATER,,,0,0,0,0,0,0,5.46141154700308e-06,0.0382222643964568
21211,9C605F09-5F4F-47CD-A7BE-6D45109D9B4F,E7CDAA27-EF07-4C70-ACA9-9FEA61A61D93,15W/33W,5000,100,FT,WATER,,,0,0,0,0,0,0,5.46140427104547e-06,0.031148488529282
21212,388A2C9A-0C30-4A4D-94E4-0109E4B71AA6,53F47D50-EE66-48ED-A5EC-3D5BFBE05CCE,16W/34W,2500,1000,FT,WATER,,,0,0,0,0,0,0,2.73265304713277e-05,0.0222986996585405
21213,2B69B7FC-FC2D-4CF9-AB7C-5A853FEA384E,AB5B4941-4B31-4B0B-8DF1-BD7A51CAEAE5,06W/24W,5500,750,FT,WATER,,,0,0,0,0,0,0,4.36708787674434e-05,0.0447457858783322
21214,92D71C79-178D-4CAE-B64D-8B6A0CD2123E,AB5B4941-4B31-4B0B-8DF1-BD7A51CAEAE5,16W/34W,7000,750,FT,WATER,,,0,0,0,0,0,0,5.55811229787651e-05,0.0456413446219962
21215,4DAAE7C1-A645-4DEC-9ED4-ECC266A59114,D69E986C-8D5C-4BB1-89CE-B86A369D5905,08W/26W,5309,100,FT,WATER,,,0,0,0,0,0,0,5.79405786993448e-06,0.0424843670531832
21216,02A57F7B-B7A9-425B-92A3-435C841038FD,1DF2D61A-8A0F-499D-BD0A-683BE083E4EF,09W/27W,5500,700,FT,WATER,,,0,0,0,0,0,0,4.06775516239577e-05,0.0461899177352225
21217,E2547B6C-E3CC-4EEC-83AC-178C50C3C475,4B373C91-E40A-419B-84A8-E7C04FE0560D,01W/19W,11000,3000,FT,WATER,,,0,0,0,0,0,0,0.000356917883891583,0.0852913415783487
21218,690BE28F-60EA-4CB2-AEF8-A1734637DC0B,1E3D511D-68E2-4388-A2E7-B51904F671B1,08W/26W,5000,500,FT,WATER,,,0,0,0,0,0,0,2.75420557045436e-05,0.0428550151657533
21219,3E88B941-4E24-4BB7-8585-716AC18CD0FD,2B6218B6-410F-471A-8819-54C5469D78BD,01W/19W,2600,100,FT,WATER,,,0,0,0,0,0,0,2.68718031293247e-06,0.0150861898503836
21220,4C900475-3BF4-4DF9-B91A-06C432854E67,E4220480-C57A-4647-A154-5456A2A39907,18W/36W,5280,500,FT,WATER,,,0,0,0,0,0,0,2.71370572590968e-05,0.0327188880034619
21221,9FDC00CA-08BC-4975-9C32-1E8240D0DC61,CD28F1C4-5408-4726-BB12-C820268D5454,09W/27W,4000,300,FT,WATER,,,0,0,0,0,0,0,1.23143131531833e-05,0.0315683000119679
21222,26101B13-BB93-4937-AE9D-254458B27F1F,44138647-930E-47DF-A60E-A784B0D82301,04W/22W,12000,100,FT,WATER,,,0,0,0,0,0,0,1.23017516671098e-05,0.0772684417345816
21223,52EE149E-2B0C-4320-97DF-E8A38E7E97DF,44138647-930E-47DF-A60E-A784B0D82301,15W/33W,1800,100,FT,WATER,,,0,0,0,0,0,0,1.84526129487494e-06,0.011584194588656
21224,DEF43A0C-107C-496D-90F9-7E9F97D760BF,58CC7736-0A4E-4419-84EF-06E7328C9633,12W/30W,5000,200,FT,WATER,,,0,0,0,0,0,0,9.71280701378419e-06,0.0358324728400255
21225,52A70283-0142-4905-AA30-9C55E5CE7CB5,CC56A6D0-6165-4EFE-B330-3433241E1FD4,01W/19W,5500,150,FT,WATER,,,0,0,0,0,0,0,8.18469084151729e-06,0.0313056177303576
21226,F5CBBCEA-F81F-4D2C-B75C-7AD3C776243F,62BE2D7C-B977-4DA2-AF95-9DBD45C225F1,01W/19W,5500,150,FT,WATER,,,0,0,0,0,0,0,8.18419016468397e-06,0.0313055637116104
21227,0505154F-F1AB-4180-A39A-1AEC11B4692C,4DE594AD-FDD9-4A55-91A8-5AC76804A44E,03W/21W,5000,500,FT,WATER,,,0,0,0,0,0,0,2.49247402734909e-05,0.0318789311450661
21228,7A46647F-778E-4B53-A8A9-BED3AFB74D89,72E4693A-4953-4F33-BB70-3A7823161649,06W/24W,2500,200,FT,WATER,,,0,0,0,0,0,0,5.1750457714661e-06,0.0189312251944045
21229,3E478E6A-9F4B-4134-91C3-52FD136E4BC4,59408545-2A4E-4EC1-BFDB-F14AC5A6F16D,H1,45,45,FT,ROOF,3,LIM,0,0,0,0,0,0,2.07346602110192e-08,0.000582811999947808
21230,B81D7D44-1C21-4475-ABE2-8485917EB42D,39BB043C-F491-4F82-9C19-D7232441BF31,13/31,3269,75,FT,ASPH,2,LIM,0,0,1,0,0,0,2.48198284680257e-06,0.0233721594904243
21231,96571440-1160-4D43-836B-9EFF19D90DD2,023FAB82-33FA-46EA-8BF5-5C1C90BFED69,01W/19W,3500,500,FT,WATER,,,0,0,0,0,0,0,1.75812899669836e-05,0.0228891625094905
21232,28C54D5E-CB81-4D9E-83B6-A5BF6C3B058A,023FAB82-33FA-46EA-8BF5-5C1C90BFED69,12W/30W,2000,500,FT,WATER,,,0,0,0,0,0,0,1.00464512797771e-05,0.0172009123203732
21233,257BADAA-8E1E-4B93-BCD1-CCD47410DF42,023FAB82-33FA-46EA-8BF5-5C1C90BFED69,16W/34W,4500,500,FT,WATER,,,0,0,0,0,0,0,2.26045149247511e-05,0.0308205478211192
